OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GLOBALSTAR M070 [+],2007-048B,2024-01-20T02:38:49.951968,12.62285205,.0001301,51.9735,254.5478,63.1628,102.4856,0,U,32264,999,74874,.24359E-3,-.6E-6,0
GLOBALSTAR M066 [+],2007-048C,2024-01-20T16:50:13.754976,12.62279996,.0001325,51.9675,114.7629,161.0639,3.4820,0,U,32265,999,75202,.1414E-3,-.78E-6,0
GLOBALSTAR M068 [-],2007-048D,2024-01-20T13:35:56.766336,12.62776803,.0001239,51.9893,67.8809,105.6088,59.0181,0,U,32266,999,75266,.21936E-3,-.64E-6,0
GLOBALSTAR M079 [+],2010-054A,2024-01-20T19:55:58.680192,12.62265900,.0000675,52.0029,262.5285,69.0153,8.3418,0,U,37188,999,61230,.13995E-3,-.79E-6,0
GLOBALSTAR M074 [+],2010-054B,2024-01-20T02:01:47.011296,12.62264538,.0000946,52.0008,264.2019,67.1225,98.5141,0,U,37189,999,61213,.15816E-3,-.75E-6,0
GLOBALSTAR M076 [+],2010-054C,2024-01-20T02:40:07.262688,12.62257942,.0000823,52.0022,264.2486,28.2369,136.2991,0,U,37190,999,61185,.14985E-3,-.77E-6,0
GLOBALSTAR M077 [+],2010-054D,2024-01-20T00:27:07.892640,12.62268904,.0001107,52.0042,221.2351,78.6649,86.7212,0,U,37191,999,61221,.14248E-3,-.78E-6,0
GLOBALSTAR M075 [+],2010-054E,2024-01-20T06:49:06.839616,12.62269617,.0000506,51.9966,306.2640,63.5040,107.6592,0,U,37192,999,61110,.13423E-3,-.8E-6,0
GLOBALSTAR M073 [+],2010-054F,2024-01-20T17:43:46.092288,12.62271793,.0001005,52.0031,218.3018,80.1465,0.1042,0,U,37193,999,61304,.16394E-3,-.74E-6,0
GLOBALSTAR M083 [+],2011-033A,2024-01-20T20:23:24.283104,12.62265296,.0001057,51.9843,167.3961,113.7892,50.3149,0,U,37739,999,58238,.13649E-3,-.79E-6,0
GLOBALSTAR M088 [+],2011-033B,2024-01-20T07:54:03.587616,12.62264103,.0000656,51.9739,74.9047,149.5371,289.3522,0,U,37740,999,57750,.50551E-4,-.95E-6,0
GLOBALSTAR M091 [+],2011-033C,2024-01-20T08:20:42.601920,12.62270230,.0000452,52.0012,37.4853,160.3951,301.8681,0,U,37741,999,57829,.45908E-4,-.96E-6,0
GLOBALSTAR M085 [+],2011-033D,2024-01-20T02:12:25.680096,12.62266581,.0000231,51.9895,349.7589,109.8269,329.4418,0,U,37742,999,57877,.93872E-4,-.87E-6,0
GLOBALSTAR M081 [+],2011-033E,2024-01-20T08:59:30.279264,12.62268526,.0000048,51.9987,351.3672,155.0395,9.7620,0,U,37743,999,57895,.75061E-4,-.9E-6,0
GLOBALSTAR M089 [+],2011-033F,2024-01-20T06:08:22.117056,12.62271572,.0000696,51.9949,306.0540,35.7108,129.4947,0,U,37744,999,57978,.13602E-3,-.79E-6,0
GLOBALSTAR M084 [+],2011-080A,2024-01-20T19:40:27.249312,12.62270306,.0000982,51.9990,171.3514,81.7628,65.9526,0,U,38040,999,55811,.61195E-4,-.93E-6,0
GLOBALSTAR M080 [+],2011-080B,2024-01-20T14:53:22.945344,12.62268511,.0000817,52.0041,173.3852,75.3785,5.5741,0,U,38041,999,55807,.31629E-4,-.98E-6,0
GLOBALSTAR M082 [+],2011-080C,2024-01-20T15:20:56.934240,12.62265225,.0001409,52.0073,128.7180,127.0465,341.7533,0,U,38042,999,55881,.19555E-4,-.1E-5,0
GLOBALSTAR M092 [+],2011-080D,2024-01-20T20:23:38.811264,12.62275660,.0001186,52.0053,218.4325,76.6739,25.3841,0,U,38043,999,55733,.13161E-3,-.8E-6,0
GLOBALSTAR M090 [+],2011-080E,2024-01-20T14:02:49.623648,12.62265399,.0001001,51.9884,123.3525,128.3288,334.6322,0,U,38044,999,55875,.24335E-4,-.99E-6,0
GLOBALSTAR M086 [+],2011-080F,2024-01-20T10:45:03.693024,12.62266506,.0000566,51.9895,124.2830,200.2731,237.4929,0,U,38045,999,55868,-.30013E-4,-.109E-5,0
GLOBALSTAR M097 [+],2013-005A,2024-01-20T05:15:58.504896,12.62260099,.000034,52.0059,39.0006,156.6109,203.4773,0,U,39072,999,50590,.64849E-4,-.92E-6,0
GLOBALSTAR M093 [+],2013-005B,2024-01-20T08:25:52.785696,12.62260021,.0000445,51.9826,32.7250,173.4532,186.6341,0,U,39073,999,50587,.71767E-4,-.91E-6,0
GLOBALSTAR M094 [+],2013-005C,2024-01-20T17:56:15.404064,12.62271208,.0000414,51.9975,305.3908,60.9997,299.0911,0,U,39074,999,50755,.12417E-3,-.82E-6,0
GLOBALSTAR M096 [+],2013-005D,2024-01-20T04:57:26.155008,12.62267699,.0000195,52.0099,355.1511,142.0117,218.0764,0,U,39075,999,50638,.96506E-4,-.86E-6,0
GLOBALSTAR M078 [+],2013-005E,2024-01-20T08:07:31.370592,12.62257505,.000155,51.9877,79.9569,122.2409,237.8608,0,U,39076,999,50502,.53863E-4,-.94E-6,0
GLOBALSTAR M095 [+],2013-005F,2024-01-20T12:33:02.209536,12.62262811,.0001118,51.9811,76.8458,146.7215,213.3722,0,U,39077,999,50490,.5954E-4,-.93E-6,0
GLOBALSTAR M087 [+],2022-064A,2024-01-20T08:02:27.345408,13.37562885,.0009477,51.9780,7.4176,349.3128,10.7570,0,U,52888,999,7760,.78049E-4,-.87E-6,0
